experiment,seed,condition_label,n_train,n_test,context_dim,target_dim,K,d,r_star,alpha,overlap,sigma_z,sigma_y,spectrum_decay,spectrum_trace,spectrum_gap_rank,embedding_decay,embedding_trace,subspace_operator,test_mse,ols_test_mse,rrr_test_mse,oracle_test_mse,ols_test_risk,rrr_test_risk,excess_risk_over_ols,recovered_rank,rrr_effective_rank,model_effective_rank,rank_equality_target,rank_equality_gap,oracle_rank,oracle_effective_rank,target_rank,rank_fraction,oracle_rank_fraction,subspace_error,theorem_subspace_error,operator_error_op,cross_cov_error_op,subspace_bound_denominator,empirical_subspace_bound,empirical_subspace_bound_clipped,subspace_bound_valid,retained_subspace_error,retained_subspace_bound,retained_subspace_bound_clipped,retained_subspace_bound_valid,sigma_min_nonzero,sigma_top,lambda_top,oracle_sigma_min_nonzero,oracle_sigma_top,oracle_lambda_top,oracle_effective_sigma_min,lambda_het_proxy,oracle_lambda_het_proxy,sigma_at_population_rank,lambda_at_population_rank,oracle_sigma_at_population_rank,oracle_lambda_at_population_rank,sigma_at_bottleneck_rank,sigma_after_bottleneck_rank,lambda_at_bottleneck_rank,oracle_sigma_at_bottleneck_rank,oracle_sigma_after_bottleneck_rank,oracle_lambda_at_bottleneck_rank,retained_gap_abs,retained_relative_gap,normalized_operator_error,relative_conditioning,oracle_relative_conditioning,trace_h,oracle_trace_h,entropy_gap,oracle_entropy_gap,embedding_relative_conditioning,embedding_entropy_gap,empirical_effdim,oracle_effdim,zz_hat_min_eig,zz_hat_condition,zz_pop_min_eig,zz_pop_condition,spectral_tail_proxy,population_tail_per_target,population_rank_r_mse,empirical_spectral_tail,population_spectral_energy,empirical_spectral_energy,spectral_tail_ratio,empirical_spectral_tail_ratio,excess_risk_ratio,relative_rrr_to_ols,per_target_excess_mse,rank_r_excess_mse,rank_r_risk_stability_ratio,per_target_risk_stability_ratio,fixed_eval_mse,fixed_eval_excess_mse,risk_stability_ratio,fixed_eval_relative_mse,oracle_fixed_eval_mse,oracle_fixed_eval_relative_mse,theorem_fixed_eval_mse,theorem_oracle_fixed_eval_mse,theorem_fixed_eval_excess_mse,theorem_fixed_eval_relative_mse,runtime_sec
unified_risk,6,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.36997848669204536,0.12609796889654484,0.36997848669204536,0.12132193941493351,8.070270009378868,23.678623148290903,15.608353138912035,32,16,16,16,0,32,32,32,1.0,1.0,0.35982570409188847,0.10199552114443851,0.21210070236920547,0.21210070236920547,0.7758440624773906,0.2733805833248694,0.2733805833248694,1,0.18459448765977254,0.4513875990088831,0.4513875990088831,1,0.9036414259656635,1.8200869127418688,3.3127163699342272,0.987944764846596,1.6699314428937326,2.788671023965144,0.987944764846596,0.8165678267212583,0.9760348583877958,0.9036414259656635,0.8165678267212578,0.987944764846596,0.9760348583877958,1.5361951155702438,1.0787448570626899,2.3598954331018747,1.6699314428937306,0.9879447648465991,2.7886710239651373,0.6819866780471315,0.4083920216900367,0.1270116227057009,0.7123747310575609,0.9999999999999976,60.6548355463392,60.235294117647044,-0.004334330707245648,0.0,1.0,0.0,18.309697774561812,21.599999999999977,0.044984724445896164,29.21755628362998,0.06249999999999931,17.000000000000213,15.616557734204806,0.2440087145969501,0.3653306540118836,15.507662886942876,60.235294117647086,60.654834949689445,0.25925925925925936,0.25567067983625397,0.2573307330216707,2.934055876788853,0.24865654727711184,0.004647832680161779,0.02517861036418505,2.4379163367868166,0.529596763579158,-0.0006397690778732201,0.0,0.5321560416654332,0.5302365326570312,0.5327989024294606,0.060109022184879186,0.05990900838168871,0.0002000138031904783,0.06039949923051959,0.2608112000161782
unified_risk,7,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37206676905215164,0.12604645343722495,0.37206676905215164,0.12100569902155224,8.066973019982399,23.812273219337698,15.745300199355299,32,16,16,16,0,32,32,32,1.0,1.0,0.3513569570830901,0.10242257155999346,0.22670202921370386,0.22670202921370386,0.7612427356328927,0.29780517908683246,0.29780517908683246,1,0.19136050937089677,0.49793470918595806,0.49793470918595806,1,0.8836962388075642,1.7798548894630761,3.167883427545619,0.9879447648465965,1.669931442893733,2.7886710239651453,0.9879447648465965,0.7809190424826343,0.9760348583877969,0.8836962388075642,0.7809190424826356,0.9879447648465965,0.9760348583877969,1.5293911063731693,1.079460347599247,2.339037156253347,1.669931442893731,0.9879447648465995,2.7886710239651387,0.6819866780471315,0.4083920216900366,0.13575529113989512,0.7383596050014891,0.9999999999999976,60.256382926833666,60.23529411764707,-0.004229265262534865,-2.220446049250313e-16,1.0,0.0,19.02102280749595,21.599999999999977,0.04451766693547917,29.925455756387866,0.06249999999999929,17.000000000000213,15.616557734204825,0.2440087145969504,0.3650144136185026,15.560217241280997,60.2352941176472,60.256382329574706,0.2592592592592592,0.2582335121974924,0.2613051031380501,2.9518225932271265,0.2510610700305994,0.007052355433649016,0.036853765998187606,2.451227949139529,0.5348463534314098,-0.0005349196820437774,0.0,0.5348775791597119,0.5353812731134536,0.535412530071765,0.06005192352554991,0.059836270128415275,0.00021565339713463388,0.060055429513832324,0.26768629997968674
unified_risk,8,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3710719976619637,0.12624354989655412,0.3710719976619637,0.12135911679021207,8.079587193379464,23.74860785036568,15.669020656986216,32,16,16,16,0,32,32,32,1.0,1.0,0.3381069004417569,0.10662062880296239,0.22091826998539402,0.22091826998539402,0.7670264948612022,0.2880190859969843,0.2880190859969843,1,0.1818507402381987,0.4791442356983446,0.4791442356983446,1,0.8939594687767077,1.798724047221342,3.2354081980523244,0.9879447648465962,1.669931442893733,2.7886710239651453,0.9879447648465962,0.7991635318155342,0.9760348583877962,0.8939594687767077,0.7991635318155335,0.9879447648465962,0.9760348583877962,1.5254126924590399,1.0615453535259647,2.3268838823151374,1.6699314428937313,0.9879447648465991,2.7886710239651396,0.6819866780471322,0.40839202169003697,0.1322918200777014,0.719193294903528,0.9999999999999979,59.93986469465184,60.235294117647065,-0.00463319445526289,0.0,1.0,0.0,18.526214012418865,21.599999999999973,0.04303225279089801,30.55724435101215,0.06249999999999937,17.0000000000002,15.616557734204804,0.24400871459695006,0.3653678313871621,15.391328595555137,60.23529411764709,59.93986409799872,0.2592592592592593,0.25677950437777225,0.26141234873953234,2.9393343102758576,0.24971288087175164,0.005704166274801581,0.03136729752834622,2.3420691068444865,0.5325397045978901,-0.0002907957144420159,0.0,0.532686884597751,0.5328305003123321,0.5329777606804977,0.06015972077641987,0.0599651285968303,0.00019459217958957276,0.06017634734457819,0.24691799998981878
unified_risk,9,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37174326145166614,0.12591504022302805,0.37174326145166614,0.12087527726492805,8.058562574273795,23.791568732906626,15.733006158632831,32,16,16,16,0,32,32,32,1.0,1.0,0.31098539822535315,0.10141351318145318,0.21993689274996808,0.21993689274996808,0.7680078720966285,0.28637322707324575,0.28637322707324575,1,0.1822007873659049,0.476002586189965,0.476002586189965,1,0.8994139615182006,1.8296605788055225,3.3476578336349596,0.9879447648465965,1.669931442893733,2.7886710239651453,0.9879447648465965,0.808945474173865,0.9760348583877969,0.8994139615182006,0.8089454741738633,0.9879447648465965,0.9760348583877969,1.5366304696848907,1.061843917297905,2.361233200364008,1.6699314428937313,0.9879447648465993,2.7886710239651396,0.681986678047132,0.40839202169003685,0.13170414491318963,0.7053388720436012,0.9999999999999979,60.8068388013353,60.23529411764706,-0.0049324322067443305,2.220446049250313e-16,1.0,0.0,18.163994596577368,21.59999999999997,0.04552593330812511,28.974741403748443,0.062499999999999334,17.000000000000213,15.616557734204806,0.2440087145969501,0.36488399186187814,15.621575998165955,60.23529411764707,60.806838202710765,0.2592592592592594,0.25690492154991784,0.2587374483472396,2.9523340563066403,0.25086798418673806,0.006859269589787997,0.037646761514882277,2.4737135744215353,0.5351860064051057,-0.000360452797201094,0.0,0.5353817251177274,0.5355464592023068,0.535742309733318,0.0599288216509895,0.059753634872061846,0.00017518677892765233,0.05995073775432945,0.24552090000361204
unified_risk,0,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3691951660245014,0.12377494335179914,0.3691951660245014,0.12139328502220464,7.921596374515146,23.628490625568094,15.706894251052947,32,16,16,16,0,32,32,32,1.0,1.0,0.26524218613402983,0.07187149711388081,0.1682058330453763,0.1682058330453763,0.81973893180122,0.20519439362941572,0.20519439362941572,1,0.1506726138995542,0.3273882914899285,0.3273882914899285,1,0.9236843718142849,1.769368294956559,3.1306641631974808,0.9879447648465963,1.6699314428937326,2.788671023965144,0.9879447648465963,0.8531928187339504,0.9760348583877965,0.9236843718142849,0.85319281873395,0.9879447648465963,0.9760348583877965,1.5513779619966768,1.0396170278106154,2.406773580968962,1.6699314428937302,0.987944764846599,2.7886710239651356,0.6819866780471312,0.4083920216900365,0.10072619074343654,0.7687741180487471,0.999999999999997,60.54229925895916,60.235294117647044,-0.0025283884423763503,0.0,1.0,0.0,19.338484137220497,21.599999999999977,0.04989140189072418,25.09624223194879,0.06249999999999923,17.000000000000245,15.616557734204799,0.24400871459694998,0.36540199961915465,15.60149104148725,60.235294117647065,60.54229867838923,0.2592592592592593,0.2576957165826321,0.259436701181278,2.982794061760602,0.24780188100229678,0.0037931664053467706,0.025174889498336326,3.447846377954994,0.5322946786883073,-0.00015688244777578575,0.0,0.5313909948058612,0.532451561136083,0.5315476109121814,0.05928551021185332,0.059179300700290975,0.00010620951156234404,0.05918486039853362,0.2778090000501834
unified_risk,1,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3660154103556249,0.12407062732156195,0.3660154103556249,0.12161221724040402,7.940520148579964,23.424986262759987,15.484466114180023,32,16,16,16,0,32,32,32,1.0,1.0,0.2689409545757629,0.07003945447116296,0.16719095263583353,0.16719095263583353,0.8207538122107629,0.20370414385952343,0.20370414385952343,1,0.14600458819110254,0.3247714469700686,0.3247714469700686,1,0.926249498210843,1.7868038708676912,3.192668072947765,0.9879447648465964,1.6699314428937333,2.788671023965146,0.9879447648465964,0.8579381329358384,0.9760348583877967,0.926249498210843,0.8579381329358384,0.9879447648465964,0.9760348583877967,1.5728212973877005,1.0469572514305716,2.473766833516329,1.6699314428937313,0.9879447648465993,2.7886710239651396,0.681986678047132,0.4083920216900368,0.10011845297440321,0.7748274411853657,0.9999999999999976,60.16088590633193,60.23529411764706,-0.002607399094772589,-2.220446049250313e-16,1.0,0.0,18.84345147436071,21.599999999999962,0.04892634122382377,25.64425550010306,0.062499999999999334,17.0000000000002,15.6165577342048,0.24400871459695,0.365620931837354,15.532874787469744,60.235294117647086,60.160885324679626,0.25925925925925924,0.258188932952716,0.25738427934716374,2.9500569011148694,0.24440319311522088,0.0003944785182709021,0.0027018227519985667,3.4895073778144283,0.5274621118742319,1.7135062814421786e-05,0.0002446487189799106,0.5301885150977769,0.5274449768114174,0.5301712914653961,0.05933077336223998,0.05925389642387076,7.687693836921916e-05,0.0596374486818671,0.2660590999876149
unified_risk,2,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.36814173523511334,0.12409482657913654,0.36814173523511334,0.12158606070334403,7.94206890106474,23.56107105504725,15.61900215398251,32,16,16,16,0,32,32,32,1.0,1.0,0.2315126643118932,0.07090442405825569,0.1634343501108732,0.1634343501108732,0.8245104147357236,0.19821987350306308,0.19821987350306308,1,0.1356783555834666,0.31517426748677707,0.31517426748677707,1,0.92834719629937,1.7665464852443673,3.1206864845292275,0.9879447648465968,1.6699314428937324,2.788671023965143,0.9879447648465968,0.8618285168769015,0.9760348583877974,0.92834719629937,0.8618285168769011,0.9879447648465968,0.9760348583877974,1.5704840219287637,1.04694125431992,2.4664200631335453,1.6699314428937306,0.9879447648465991,2.7886710239651373,0.6819866780471315,0.40839202169003674,0.09786889803551864,0.790345353613956,0.9999999999999979,60.335790211804074,60.23529411764705,-0.0023386883459286523,0.0,1.0,0.0,19.33414026398299,21.599999999999987,0.05105187811818898,24.203939288465993,0.06249999999999931,17.000000000000213,15.616557734204802,0.24400871459695003,0.36559477530029405,15.620654089521654,60.23529411764708,60.335789627227996,0.2592592592592593,0.2588953287266245,0.2588679496942235,2.966616299675842,0.2465556745317693,0.002546959934819293,0.018772043071029514,3.4772960616561392,0.5302997338178435,0.0006751596036608243,0.009522108283484643,0.5314391833714855,0.5296245742141826,0.5307625730593669,0.05927306172620708,0.05918213758697426,9.092413923282583e-05,0.05940042114093032,0.2697213999927044
unified_risk,3,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3685745366379306,0.12332622538972497,0.3685745366379306,0.12110240569986525,7.892878424942396,23.588770344827555,15.69589191988516,32,16,16,16,0,32,32,32,1.0,1.0,0.24912670439259724,0.0696551416674051,0.1594108117945251,0.1594108117945251,0.8285339530520709,0.19240106118440098,0.19240106118440098,1,0.14487981876392997,0.3050481702066737,0.3050481702066737,1,0.9272437745479561,1.7630633611271078,3.1083924153488147,0.987944764846596,1.6699314428937324,2.788671023965143,0.987944764846596,0.859781017437941,0.9760348583877958,0.9272437745479561,0.8597810174379409,0.987944764846596,0.9760348583877958,1.5733220367899248,1.0476019733847266,2.4753422314487974,1.6699314428937306,0.9879447648465989,2.7886710239651373,0.6819866780471318,0.4083920216900369,0.09545949474326375,0.7963416135060353,0.9999999999999979,60.20539612397874,60.23529411764703,-0.0023671439929215943,2.220446049250313e-16,1.0,0.0,19.36866009152923,21.599999999999977,0.0490816127985078,25.614850196018654,0.06249999999999929,17.000000000000213,15.616557734204783,0.24400871459694973,0.365111120296815,15.61162693312658,60.23529411764707,60.20539554294021,0.259259259259259,0.25930611023046796,0.26070573539692804,2.9886144287088405,0.24747213093806536,0.0034634163411156327,0.023905443633657434,3.552819289632845,0.5313861973386589,-0.0004904811825381383,0.0,0.532139224016369,0.531876678521197,0.5326304002591424,0.0589880152865328,0.05889988031613273,8.813497040006946e-05,0.05907160712500809,0.2830678999889642
unified_risk,4,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3687153401210993,0.12377008697921763,0.3687153401210993,0.1214608994996148,7.921285566669927,23.597781767750348,15.676496201080422,32,16,16,16,0,32,32,32,1.0,1.0,0.23977715184487228,0.06939196225130405,0.15874071785078173,0.15874071785078173,0.8292040469958147,0.19143746153422106,0.19143746153422106,1,0.13258571393861426,0.3033768627496212,0.3033768627496212,1,0.9187980872025662,1.7719525514063093,3.1398158444353292,0.9879447648465964,1.669931442893733,2.7886710239651453,0.9879447648465964,0.8441899250470946,0.9760348583877967,0.9187980872025662,0.8441899250470943,0.9879447648465964,0.9760348583877967,1.5624904305387792,1.0581598402412051,2.4413763455252595,1.6699314428937313,0.9879447648466,2.7886710239651396,0.6819866780471313,0.40839202169003647,0.09505822441172111,0.7775539924903849,0.9999999999999979,60.03497783718039,60.23529411764707,-0.0026550390087694,0.0,1.0,0.0,19.1205410800063,21.599999999999977,0.050324175838184514,24.741054801276356,0.06249999999999916,17.000000000000256,15.616557734204804,0.24400871459695006,0.36546961409656487,15.604534323923044,60.23529411764707,60.034977255611786,0.25925925925925936,0.25992404823413845,0.2611227140860632,2.979034346021028,0.2472544406214845,0.0032457260245344344,0.02448020927833273,3.5631567778130955,0.5308721452226853,-0.0005762541897865736,0.0,0.5318637492684831,0.5314483994124719,0.5324410798304078,0.05915318501906924,0.05907552712772741,7.765789134183548e-05,0.059263675912431396,0.28847020003013313
unified_risk,5,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3691501403945152,0.12344721660691622,0.3691501403945152,0.12099544092216558,7.900621862842638,23.625608985248984,15.724987122406347,32,16,16,16,0,32,32,32,1.0,1.0,0.2305542615269679,0.07372881576770261,0.15680779386983162,0.15680779386983162,0.8311369709767644,0.18866660892915013,0.18866660892915013,1,0.12320445804806864,0.29857977651838247,0.29857977651838247,1,0.9391739121700973,1.7720161347940044,3.1400411819702834,0.9879447648465961,1.6699314428937326,2.788671023965144,0.9879447648465961,0.8820476373008859,0.976034858387796,0.9391739121700973,0.8820476373008855,0.9879447648465961,0.976034858387796,1.5776800039612915,1.0539386349759101,2.4890741948993007,1.6699314428937306,0.9879447648465992,2.7886710239651373,0.6819866780471314,0.40839202169003663,0.09390073738482821,0.7926883918565297,0.9999999999999976,60.23599944398624,60.23529411764704,-0.0026426704788098387,0.0,1.0,0.0,19.18318772054764,21.599999999999973,0.04986341132437838,24.731774646171022,0.062499999999999375,17.000000000000195,15.616557734204791,0.24400871459694987,0.36500415551911547,15.69876005526881,60.23529411764707,60.23599886114569,0.2592592592592592,0.26062089700640884,0.26105630220651177,2.99034802518045,0.24815469947234964,0.004145984875399744,0.03365125695193736,3.3657762828337114,0.5330046520191564,0.00034526716183880257,0.004682933778926219,0.5315817265125508,0.5326593848573176,0.5312373810864779,0.05922646697157532,0.059140303899463224,8.616307211209429e-05,0.059068354185503505,0.3145803000079468
unified_risk,6,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3680323071634864,0.12370181510486042,0.3680323071634864,0.12138638476585181,7.916916166711067,23.55406765846312,15.637151491752052,32,16,16,16,0,32,32,32,1.0,1.0,0.24525311008566583,0.07376101474403107,0.1600532822855391,0.1600532822855391,0.8278914825610568,0.19332640286432132,0.19332640286432132,1,0.13803686553064998,0.30665461069413524,0.30665461069413524,1,0.921880215590597,1.7706234713624724,3.1351074773396923,0.987944764846596,1.6699314428937326,2.788671023965144,0.987944764846596,0.8498631318973661,0.9760348583877958,0.921880215590597,0.8498631318973655,0.987944764846596,0.9760348583877958,1.5806558698719448,1.0335691273789176,2.498472978960635,1.6699314428937306,0.9879447648465991,2.7886710239651373,0.6819866780471315,0.4083920216900367,0.09584422340607682,0.7969337565041705,0.9999999999999976,60.435583409595964,60.235294117647044,-0.0021441992374848784,0.0,1.0,0.0,19.277037181793467,21.599999999999977,0.04923158547653459,24.94567049954272,0.06249999999999931,17.000000000000213,15.616557734204806,0.2440087145969501,0.3653950993628019,15.511601200888801,60.235294117647086,60.43558282706236,0.25925925925925936,0.25666338397489374,0.2587408073236933,2.9751568871605496,0.24664592239763458,0.0026372078006844935,0.019105097689275787,3.3438520775989433,0.5309134503582743,-0.0003602577356393022,0.0,0.5306459754210128,0.5312737080939136,0.5310060516583021,0.05933689728136744,0.05925348172630528,8.341555506216625e-05,0.05930700326970336,0.31146600004285574
unified_risk,7,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3678730809725792,0.1237930052027964,0.3678730809725792,0.12147650912602238,7.92275233297897,23.543877182245062,15.621124849266092,32,16,16,16,0,32,32,32,1.0,1.0,0.257956769464913,0.07241744710589772,0.16103701989696712,0.16103701989696712,0.8269077449496294,0.1947460534509525,0.1947460534509525,1,0.1451309947091859,0.30912203775848907,0.30912203775848907,1,0.9205945902079341,1.7450325831028017,3.045138716090437,0.9879447648465965,1.669931442893733,2.7886710239651453,0.9879447648465965,0.8474943995201143,0.9760348583877969,0.9205945902079341,0.8474943995201141,0.9879447648465965,0.9760348583877969,1.5772981806991668,1.0492486642225973,2.4878695508369018,1.669931442893731,0.9879447648465995,2.7886710239651387,0.6819866780471315,0.4083920216900366,0.09643331202741763,0.8169971166472848,0.9999999999999976,60.19289344270986,60.23529411764707,-0.001998736109293242,-2.220446049250313e-16,1.0,0.0,19.766880610282914,21.599999999999977,0.050372811016220966,24.52027930731158,0.06249999999999929,17.000000000000213,15.616557734204825,0.2440087145969504,0.36548522372297276,15.536513156383192,60.2352941176472,60.192892860071034,0.2592592592592592,0.2581120862973067,0.25951776209826205,2.9716790570673473,0.24639657184655683,0.00238785724960644,0.016453117091846842,3.4024476378771733,0.5300497086104182,-0.0006194473352598706,0.0,0.528949524952257,0.5306691559456781,0.5295676865480394,0.05952234391976448,0.05943202202406282,9.032189570165605e-05,0.05939879794093986,0.28669599996646866
unified_risk,8,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.36736163542757444,0.12363991521295008,0.36736163542757444,0.12117101310679505,7.912954573628802,23.511144667364768,15.598190093735965,32,16,16,16,0,32,32,32,1.0,1.0,0.2707485403676316,0.07459629101137083,0.1593337667997511,0.1593337667997511,0.8286109980468451,0.19229019066283648,0.19229019066283648,1,0.14877966875714055,0.3048557912352956,0.3048557912352956,1,0.940275155391861,1.777598329097261,3.1598558196093744,0.9879447648465962,1.669931442893733,2.7886710239651453,0.9879447648465962,0.8841173678471888,0.9760348583877962,0.940275155391861,0.8841173678471884,0.9879447648465962,0.9760348583877962,1.5753535524169187,1.0465302044929026,2.4817388151126054,1.6699314428937313,0.9879447648465991,2.7886710239651396,0.6819866780471322,0.40839202169003697,0.09541335812184619,0.7853962195716263,0.9999999999999979,60.38275868223906,60.235294117647065,-0.0027832356431789496,0.0,1.0,0.0,19.109339833645844,21.599999999999973,0.04995701006780471,24.859808407896463,0.06249999999999937,17.0000000000002,15.616557734204804,0.24400871459695006,0.3651797277037451,15.66000270425218,60.23529411764709,60.38275809839327,0.2592592592592593,0.25934560125150824,0.25832192143854754,2.9712219940854254,0.24619062232077937,0.0021819077238293128,0.014665362156377258,3.300306476139037,0.5289163545412849,-0.0006867148492469832,0.0,0.5307597718931748,0.5296030693905319,0.5314488801304462,0.05941085868973892,0.0593169255783778,9.393311136112609e-05,0.059617921691022605,0.2606811999576166
unified_risk,9,,4096,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.36923698166458263,0.1236647888961402,0.36923698166458263,0.1212664118765746,7.914546489352972,23.631166826533292,15.71662033718032,32,16,16,16,0,32,32,32,1.0,1.0,0.25703183082434006,0.07219548084254937,0.1659728860014084,0.1659728860014084,0.8219718788451882,0.20192039444778628,0.20192039444778628,1,0.1474447642863006,0.32164428269138523,0.32164428269138523,1,0.9241246344870407,1.7850944988258761,3.186562369738406,0.9879447648465965,1.669931442893733,2.7886710239651453,0.9879447648465965,0.8540063400658073,0.9760348583877969,0.9241246344870407,0.8540063400658067,0.9879447648465965,0.9760348583877969,1.5746623952098686,1.0383224559329087,2.4795616588880804,1.6699314428937313,0.9879447648465993,2.7886710239651396,0.681986678047132,0.40839202169003685,0.09938904181228124,0.7781305906438715,0.9999999999999979,60.30366882899261,60.23529411764706,-0.0025942772131475333,2.220446049250313e-16,1.0,0.0,18.92436482702302,21.59999999999997,0.04984848303742058,24.786407392071258,0.062499999999999334,17.000000000000213,15.616557734204806,0.2440087145969501,0.36527512647352467,15.635432752082663,60.23529411764707,60.303668249144835,0.2592592592592594,0.25927830273085234,0.2606246152762556,2.985789123650113,0.24797056978800802,0.003961855191057961,0.026870097492000707,3.4347104125368366,0.5337527537189942,0.0002557920422766591,0.0035430478375026576,0.5332087577690093,0.5334969616767176,0.5329532264276546,0.05947541818291834,0.059374254101219964,0.00010116408169837804,0.05941480137787194,0.2711558999726549
unified_risk,0,,8192,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.36767831042863586,0.12231661895751832,0.36767831042863586,0.12116028609055722,7.82826361328117,23.53141186743269,15.703148254151522,32,16,16,16,0,32,32,32,1.0,1.0,0.18577316156001022,0.05253027300103616,0.1095962241006932,0.1095962241006932,0.8783485407459031,0.12477532439186714,0.12477532439186714,1,0.10132976979990138,0.19147108996151913,0.19147108996151913,1,0.9469891084265687,1.7474828559536897,3.0536963318520636,0.9879447648465963,1.6699314428937326,2.788671023965144,0.9879447648465963,0.8967883714785467,0.9760348583877965,0.9469891084265687,0.8967883714785475,0.9879447648465963,0.9760348583877965,1.5953439775306621,1.029704738518937,2.5451224066433538,1.6699314428937302,0.987944764846599,2.7886710239651356,0.6819866780471312,0.4083920216900365,0.06562917571680661,0.8334562870892076,0.999999999999997,60.531485968854135,60.235294117647044,-0.0012356141902807316,0.0,1.0,0.0,19.822365877533688,21.599999999999977,0.05312765909009528,22.5267383973819,0.06249999999999923,17.000000000000245,15.616557734204799,0.24400871459694998,0.3651690006875072,15.630679402834113,60.235294117647065,60.53148539298914,0.2592592592592593,0.2582239524002245,0.2594211616021286,3.005955474916568,0.24651802433807862,0.0025093097411286736,0.024763795931678073,4.6928753698503725,0.5327232862529674,-0.00010677308255135909,0.0,0.5326436116180296,0.5328300593355187,0.5327503687314905,0.05897738621088744,0.058946877855295655,3.050835559178372e-05,0.05896856549319554,0.3119526000227779
unified_risk,1,,8192,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.366147547212007,0.12271125947408415,0.366147547212007,0.12151544883067085,7.853520606341386,23.433443021568443,15.579922415227058,32,16,16,16,0,32,32,32,1.0,1.0,0.17881615702904038,0.05017056246942062,0.12010058676580913,0.12010058676580913,0.8678441780807873,0.13838957476376482,0.13838957476376482,1,0.09931667900100262,0.2137454345807568,0.2137454345807568,1,0.9446880445888716,1.758098712616057,3.090911083302237,0.9879447648465964,1.6699314428937333,2.788671023965146,0.9879447648465964,0.8924355015891453,0.9760348583877967,0.9446880445888716,0.8924355015891458,0.9879447648465964,0.9760348583877967,1.6131140709745866,1.026960385045308,2.6021370059762035,1.6699314428937313,0.9879447648465993,2.7886710239651396,0.681986678047132,0.4083920216900368,0.07191947147105235,0.8418673122088515,0.9999999999999976,60.18162380640307,60.23529411764706,-0.0011085359124409777,-2.220446049250313e-16,1.0,0.0,19.47051279848103,21.599999999999962,0.053218708547463175,22.21613786934483,0.062499999999999334,17.0000000000002,15.6165577342048,0.24400871459695,0.36552416342762084,15.550713750714802,60.235294117647086,60.18162323078826,0.25925925925925924,0.258396382747603,0.2588817246666843,2.983813781891262,0.24463209838133615,0.0006233837843861445,0.006276728044640431,4.876008685978784,0.5279205999665362,1.801002851431477e-05,0.0003589760135795175,0.5307034918112671,0.5279025899380219,0.5306853868443067,0.05909338196137339,0.059039889521199075,5.349244017431587e-05,0.05940488806806501,0.3085854999953881
