stress,x,seed,n_train,rho,noise,shuffled,lhs,old_scale,corrected_scale,old_rhs,corrected_rhs,calibrated_c_old,calibrated_c_corrected
additive_noise,0.5,27,512,1.0,0.5,0,0.5755730502904594,0.25883824390872767,0.7162372520015521,0.763709326910305,0.5935516866722393,2.9505273848929625,0.8287082038996669
additive_noise,0.5,28,512,1.0,0.5,0,0.5742697409504327,0.25883824390872767,0.7162372520015521,0.763709326910305,0.5935516866722393,2.9505273848929625,0.8287082038996669
additive_noise,0.5,29,512,1.0,0.5,0,0.5971736328480959,0.25883824390872767,0.7162372520015521,0.763709326910305,0.5935516866722393,2.9505273848929625,0.8287082038996669
additive_noise,1.0,0,512,1.0,1.0,0,0.7581023498263185,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,1,512,1.0,1.0,0,0.625243863898894,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,2,512,1.0,1.0,0,0.7271479372480352,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,3,512,1.0,1.0,0,0.7053289131183424,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,4,512,1.0,1.0,0,0.7130615813354199,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,5,512,1.0,1.0,0,0.8565248680087105,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,6,512,1.0,1.0,0,0.7213333650172509,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,7,512,1.0,1.0,0,0.7103672610919274,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,8,512,1.0,1.0,0,0.8008033289939865,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,9,512,1.0,1.0,0,0.7363912618189895,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,10,512,1.0,1.0,0,0.7206270923106868,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,11,512,1.0,1.0,0,0.7351723035543409,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,12,512,1.0,1.0,0,0.6630184284048413,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,13,512,1.0,1.0,0,0.7284991618802197,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,14,512,1.0,1.0,0,0.7318745076314918,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,15,512,1.0,1.0,0,0.6901178906001124,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,16,512,1.0,1.0,0,0.6569709809078286,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,17,512,1.0,1.0,0,0.7544348997491593,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,18,512,1.0,1.0,0,0.7855592462923013,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,19,512,1.0,1.0,0,0.6912423417277294,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,20,512,1.0,1.0,0,0.7228862930596026,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,21,512,1.0,1.0,0,0.7196832512629714,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,22,512,1.0,1.0,0,0.7081793222876704,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,23,512,1.0,1.0,0,0.686287114266289,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,24,512,1.0,1.0,0,0.7019055514529488,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,25,512,1.0,1.0,0,0.6989335418190136,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,26,512,1.0,1.0,0,0.6415111811058023,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,27,512,1.0,1.0,0,0.7745509461254354,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,28,512,1.0,1.0,0,0.7105759880495025,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,1.0,29,512,1.0,1.0,0,0.7408688917669154,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
additive_noise,2.0,0,512,1.0,2.0,0,1.151845706146458,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,1,512,1.0,2.0,0,0.9466032661206609,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,2,512,1.0,2.0,0,1.1491917515912244,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,3,512,1.0,2.0,0,1.082694048480286,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,4,512,1.0,2.0,0,1.0636280277804213,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,5,512,1.0,2.0,0,1.2388059584836943,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,6,512,1.0,2.0,0,1.1541488143691976,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,7,512,1.0,2.0,0,1.1007242583407801,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,8,512,1.0,2.0,0,1.1976268135908863,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,9,512,1.0,2.0,0,1.1489990055829182,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,10,512,1.0,2.0,0,1.0940675877289214,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,11,512,1.0,2.0,0,1.1329638494331327,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,12,512,1.0,2.0,0,1.0715196927328636,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,13,512,1.0,2.0,0,1.1334901045608936,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,14,512,1.0,2.0,0,1.1453810246648322,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,15,512,1.0,2.0,0,1.0750002725989791,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,16,512,1.0,2.0,0,1.0675298435508755,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,17,512,1.0,2.0,0,1.1272749578501946,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,18,512,1.0,2.0,0,1.1678746473137984,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,19,512,1.0,2.0,0,1.100563284755946,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,20,512,1.0,2.0,0,1.1055420435154704,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,21,512,1.0,2.0,0,1.1113878256927905,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,22,512,1.0,2.0,0,1.0783940777573986,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,23,512,1.0,2.0,0,1.0677518752272694,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,24,512,1.0,2.0,0,1.141433681453782,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,25,512,1.0,2.0,0,1.002945621345154,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,26,512,1.0,2.0,0,0.9649893145497468,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,27,512,1.0,2.0,0,1.2711940742125094,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,28,512,1.0,2.0,0,1.1704250858934777,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,2.0,29,512,1.0,2.0,0,1.1170056815668725,0.25883824390872767,1.8431320537591023,0.763709326910305,1.52741865382061,2.9505273848929625,0.8287082038996669
additive_noise,4.0,0,512,1.0,4.0,0,2.0561580006822853,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,1,512,1.0,4.0,0,1.7485809890529036,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,2,512,1.0,4.0,0,2.0898377612058536,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,3,512,1.0,4.0,0,1.9831181503775703,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,4,512,1.0,4.0,0,1.9520445681985426,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,5,512,1.0,4.0,0,2.0996564196058616,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,6,512,1.0,4.0,0,2.096162225236265,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,7,512,1.0,4.0,0,1.993354132262578,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,8,512,1.0,4.0,0,2.142741342589471,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,9,512,1.0,4.0,0,2.1529313002068133,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,10,512,1.0,4.0,0,2.009281128982308,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,11,512,1.0,4.0,0,2.0361707524109476,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,12,512,1.0,4.0,0,2.046120367313333,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,13,512,1.0,4.0,0,2.134631288783547,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,14,512,1.0,4.0,0,2.0980056661629467,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,15,512,1.0,4.0,0,2.0408781143544146,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,16,512,1.0,4.0,0,1.9733565069273489,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,17,512,1.0,4.0,0,2.0333707951142372,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,18,512,1.0,4.0,0,2.0506768616506235,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,19,512,1.0,4.0,0,2.0030913899712655,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,20,512,1.0,4.0,0,2.004534960045134,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,21,512,1.0,4.0,0,1.9677605371829037,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,22,512,1.0,4.0,0,1.9612468149038518,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,23,512,1.0,4.0,0,1.9440779664790138,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,24,512,1.0,4.0,0,2.1210571975953982,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,25,512,1.0,4.0,0,1.8645876073687733,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,26,512,1.0,4.0,0,1.8168682987351936,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,27,512,1.0,4.0,0,2.3319552735518476,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,28,512,1.0,4.0,0,2.232244542378023,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,4.0,29,512,1.0,4.0,0,2.003994297290847,0.25883824390872767,5.729898016012417,0.763709326910305,4.748413493377915,2.9505273848929625,0.8287082038996669
additive_noise,8.0,0,512,1.0,8.0,0,3.930404314244067,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,1,512,1.0,8.0,0,3.4621534481075105,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,2,512,1.0,8.0,0,4.039186615344418,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,3,512,1.0,8.0,0,3.8633766398908174,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,4,512,1.0,8.0,0,3.83603252466962,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,5,512,1.0,8.0,0,3.9228053826725184,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,6,512,1.0,8.0,0,4.029243327819376,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,7,512,1.0,8.0,0,3.8584955118564817,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,8,512,1.0,8.0,0,4.127269197679702,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,9,512,1.0,8.0,0,4.241259940171514,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,10,512,1.0,8.0,0,3.989529360883218,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,11,512,1.0,8.0,0,3.9807670494261647,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,12,512,1.0,8.0,0,4.051226630751645,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,13,512,1.0,8.0,0,4.1999921770216035,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,14,512,1.0,8.0,0,4.091359082607204,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,15,512,1.0,8.0,0,4.099511608402237,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,16,512,1.0,8.0,0,3.8407231400926687,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,17,512,1.0,8.0,0,3.969370256172346,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,18,512,1.0,8.0,0,3.8926667365333776,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,19,512,1.0,8.0,0,3.8673199731770107,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,20,512,1.0,8.0,0,3.9914445664689375,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,21,512,1.0,8.0,0,3.7715585816485784,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,22,512,1.0,8.0,0,3.8272917945476608,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,23,512,1.0,8.0,0,3.779325899348873,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,24,512,1.0,8.0,0,4.150374490120005,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,25,512,1.0,8.0,0,3.710412740924269,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,26,512,1.0,8.0,0,3.643160282415651,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,27,512,1.0,8.0,0,4.499991234565014,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,28,512,1.0,8.0,0,4.39764208179929,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
additive_noise,8.0,29,512,1.0,8.0,0,3.8767505973504774,0.25883824390872767,21.36434892261555,0.763709326910305,17.704811223146518,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,0,512,0.0,1.0,0,0.47660085375314104,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,1,512,0.0,1.0,0,0.4383842400275437,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,2,512,0.0,1.0,0,0.4940184295551396,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,3,512,0.0,1.0,0,0.4766532072327188,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,4,512,0.0,1.0,0,0.47885172965831535,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,5,512,0.0,1.0,0,0.47161878988092437,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,6,512,0.0,1.0,0,0.4886012258635824,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,7,512,0.0,1.0,0,0.47402945825380705,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,8,512,0.0,1.0,0,0.5031260873133632,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,9,512,0.0,1.0,0,0.5306844727461637,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,10,512,0.0,1.0,0,0.5047072271697888,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,11,512,0.0,1.0,0,0.4985569874041891,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,12,512,0.0,1.0,0,0.5073993281789605,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,13,512,0.0,1.0,0,0.522373880178063,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,14,512,0.0,1.0,0,0.5058185334661779,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,15,512,0.0,1.0,0,0.5228206761962017,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,16,512,0.0,1.0,0,0.4716700262817999,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,17,512,0.0,1.0,0,0.4937755700625581,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,18,512,0.0,1.0,0,0.46814065092846296,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,19,512,0.0,1.0,0,0.47246464287526146,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,20,512,0.0,1.0,0,0.5042626096863678,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,21,512,0.0,1.0,0,0.46863074261504784,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,22,512,0.0,1.0,0,0.47507391098364665,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,23,512,0.0,1.0,0,0.4659818615010603,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,24,512,0.0,1.0,0,0.5151613206091449,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,25,512,0.0,1.0,0,0.4697073685839501,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,26,512,0.0,1.0,0,0.4615850137866148,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,27,512,0.0,1.0,0,0.5467874029342149,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,28,512,0.0,1.0,0,0.5446267910523759,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.0,29,512,0.0,1.0,0,0.47683330845993377,0.0,0.4893544811356667,0.0,0.4055320731321918,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,0,512,0.03,1.0,0,0.47912460713205274,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,1,512,0.03,1.0,0,0.43626097828249066,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,2,512,0.03,1.0,0,0.49598374370788817,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,3,512,0.03,1.0,0,0.4775405685282409,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,4,512,0.03,1.0,0,0.4783323354030142,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,5,512,0.03,1.0,0,0.47402227729244245,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,6,512,0.03,1.0,0,0.49165343799839295,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,7,512,0.03,1.0,0,0.4752661404415864,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,8,512,0.03,1.0,0,0.5055570499029991,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,9,512,0.03,1.0,0,0.5296994774801626,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,10,512,0.03,1.0,0,0.5024982701685163,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,11,512,0.03,1.0,0,0.4973861249414702,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,12,512,0.03,1.0,0,0.5064536182621784,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
