experiment,seed,condition_label,n_train,n_test,context_dim,target_dim,K,d,r_star,alpha,overlap,sigma_z,sigma_y,spectrum_decay,spectrum_trace,embedding_decay,embedding_trace,subspace_operator,test_mse,ols_test_mse,rrr_test_mse,oracle_test_mse,ols_test_risk,rrr_test_risk,excess_risk_over_ols,recovered_rank,rrr_effective_rank,model_effective_rank,rank_equality_target,rank_equality_gap,oracle_rank,oracle_effective_rank,target_rank,rank_fraction,oracle_rank_fraction,subspace_error,theorem_subspace_error,operator_error_op,cross_cov_error_op,subspace_bound_denominator,empirical_subspace_bound,empirical_subspace_bound_clipped,subspace_bound_valid,sigma_min_nonzero,sigma_top,lambda_top,oracle_sigma_min_nonzero,oracle_sigma_top,oracle_lambda_top,oracle_effective_sigma_min,lambda_het_proxy,oracle_lambda_het_proxy,sigma_at_population_rank,lambda_at_population_rank,oracle_sigma_at_population_rank,oracle_lambda_at_population_rank,sigma_at_bottleneck_rank,lambda_at_bottleneck_rank,oracle_sigma_at_bottleneck_rank,oracle_lambda_at_bottleneck_rank,relative_conditioning,oracle_relative_conditioning,trace_h,oracle_trace_h,entropy_gap,oracle_entropy_gap,embedding_relative_conditioning,embedding_entropy_gap,empirical_effdim,oracle_effdim,zz_hat_min_eig,zz_hat_condition,zz_pop_min_eig,zz_pop_condition,spectral_tail_proxy,empirical_spectral_tail,population_spectral_energy,empirical_spectral_energy,spectral_tail_ratio,empirical_spectral_tail_ratio,excess_risk_ratio,relative_rrr_to_ols,per_target_excess_mse,per_target_risk_stability_ratio,fixed_eval_mse,fixed_eval_excess_mse,risk_stability_ratio,fixed_eval_relative_mse,oracle_fixed_eval_mse,oracle_fixed_eval_relative_mse,theorem_fixed_eval_mse,theorem_oracle_fixed_eval_mse,theorem_fixed_eval_excess_mse,theorem_fixed_eval_relative_mse,runtime_sec,gauge_type,context_law,relative_prediction_error,prediction_mse,embedding_cov_isotropy_error,expected_embedding_cov_isotropy_error,embedding_cov_expected_error,projection_gaussianity_score,method,epochs,batch_size,reg_weight,cov_weight,train_mse,train_seconds,embedding_kappa,embedding_effective_rank,embedding_isotropy_error,embedding_min_std,embedding_gaussianity_score,predictive_kappa,predictive_effective_rank,predictive_isotropy_error,predictive_min_std,predictive_gaussianity_score
heterogeneity,0,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.7555828972305277,0.7555899342443926,0.7555828972305277,0.7543234013173911,36.26831684373085,36.26797906706533,-0.0003377766655106,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.0610773883349054,0.0066790717697157,0.8457614003772468,0.8457614003772468,0.5684521619944333,1.4878321465255138,1.0,1.0,1.6144775440046777,28.820287711197963,830.6089837562283,1.41421356237168,28.79562960001616,829.1882840613266,1.6122034611037164,2.6065377400953498,1.9999999999959976,1.4136629274049113,1.9984428723190235,1.41421356237168,1.9999999999959976,1.4136629274049113,1.9984428723190235,1.41421356237168,1.9999999999959976,0.0024059971796615,0.0024119974177638,3599.2517700287053,3590.163865034865,-1.302715044452047,-1.3011020790438717,1.0,0.0,4.333268529979003,4.32973298591534,0.0093273590637587,113.80179918305342,0.0099999999999992,101.00000000000756,4.657356728994981e-29,0.0003185624087276,3554.617688153337,3558.550599329199,1.3102271854767394e-32,8.95202695130188e-08,-9.491973096413896e-08,0.999990686728944,0.0012594959131366,0.1885734959231129,0.7887777544501192,0.001960946724138,0.2935956958913608,0.0105233652007196,0.7868168077259812,0.0104972035114467,0.7448806139592796,0.7448835363087816,-2.9223495019437e-06,0.0099377178012509,0.2138693999731913,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,1,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.760346136438629,0.7603516923055266,0.760346136438629,0.7588103900687848,36.49688123066528,36.496614549054186,-0.0002666816110874,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.0449083837510048,0.0059594342467652,0.9832220077121864,0.9832220077121864,0.430991554659494,2.281302260061647,1.0,1.0,1.613646411382905,28.576621306562515,816.6232852986827,1.4142135623716805,28.79562960001613,829.1882840613256,1.6122034611037157,2.603854740968912,1.999999999995999,1.4207886747516827,2.018640458302643,1.4142135623716805,1.999999999995999,1.4207886747516827,2.018640458302643,1.4142135623716805,1.999999999995999,0.0024719359521622,0.0024119974177639,3570.8503348998725,3590.163865034866,-1.3016716736533869,-1.3011020790438723,1.0,0.0,4.372702075956384,4.329732985915347,0.0093139649107461,112.75160314495314,0.0099999999999994,101.00000000000595,5.730497429130118e-29,0.0003031243551232,3554.617688153319,3543.1162612233165,1.6121276412449302e-32,8.55530365855492e-08,-7.526753045223904e-08,0.9999926930301416,0.0015357463698442,0.2577000275953723,0.7933291203485378,0.0019115216362511,0.3207555544871981,0.0106029553987224,0.7914175987122866,0.0105774076429008,0.7493427107767142,0.7493858402425819,-4.312946586770838e-05,0.0100150708412577,0.198227200016845,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,2,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.7477580565149494,0.7477634257729858,0.7477580565149494,0.7459330558868952,35.89264443710333,35.89238671271757,-0.0002577243857615,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.1044444236106224,0.0061068779174231,0.9352269084657712,0.9352269084657712,0.4789866539059101,1.9525114130830927,1.0,1.0,1.6006799786597328,28.836947076713173,831.5695167051564,1.4142135623716812,28.79562960001613,829.1882840613256,1.6122034611037157,2.5621763940821256,1.999999999996001,1.4165791025219931,2.0066963537020155,1.4142135623716812,1.999999999996001,1.4165791025219931,2.0066963537020155,1.4142135623716812,1.999999999996001,0.0024131432350393,0.0024119974177639,3606.769720537188,3590.163865034865,-1.3072508076528622,-1.3011020790438717,1.0,0.0,4.337303915165055,4.329732985915346,0.0093046285907014,114.01338778779424,0.0099999999999995,101.0000000000043,6.822973710808302e-29,0.0002813313524094,3554.6176881533165,3561.962045743813,1.9194676641450435e-32,7.898213085836117e-08,-7.2354613118212e-08,0.9999928195765514,0.0018250006280542,0.2988434766065092,0.7813027491787107,0.002407467155846,0.3942222504526375,0.0104499571392702,0.7788952820228646,0.0104177571647798,0.7366759434068836,0.7366716544442572,4.28896262638645e-06,0.0098530717346452,0.1950378999463282,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,3,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.7600374237812693,0.760044838993836,0.7600374237812693,0.7582732587776081,36.48215227170412,36.481796341500925,-0.0003559302031987,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.0665017258450669,0.0062626953765374,1.070816593601267,1.070816593601267,0.3433969687704137,3.118305317124646,1.0,1.0,1.593612305366337,28.94105478666065,837.5846521644934,1.4142135623716807,28.79562960001615,829.1882840613262,1.612203461103715,2.5396001798150403,1.999999999996,1.4131218966193229,1.996913494704992,1.4142135623716807,1.999999999996,1.4131218966193229,1.996913494704992,1.4142135623716807,1.999999999996,0.0023841333404863,0.0024119974177639,3610.013084529339,3590.163865034866,-1.3062423574870023,-1.3011020790438723,1.0,0.0,4.310027738928015,4.329732985915344,0.0093837817425868,113.37061257396222,0.0099999999999993,101.0000000000062,6.049240359367643e-29,0.0002971948778841,3554.617688153322,3563.177433344669,1.7017977431239069e-32,8.340726316431293e-08,-9.989123748594589e-08,0.9999902437169672,0.0017641650036611,0.2816942063429145,0.79514425255494,0.0041792226516308,0.6673201234228718,0.0107418021257634,0.7909650299033092,0.0106853439640914,0.7488126393391109,0.7488175723195772,-4.932980466332282e-06,0.0101158968013739,0.194067400007043,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,4,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.7534259788780985,0.7534320589617325,0.7534259788780985,0.7514190495134443,36.16473883016317,36.16444698614874,-0.000291844014427,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.053631439267234,0.0062281247376314,1.009712380227786,1.009712380227786,0.4045011821438946,2.4961914199513946,1.0,1.0,1.611138407991195,28.75650932587277,826.9368286090076,1.4142135623716807,28.79562960001615,829.1882840613262,1.6122034611037157,2.595766969704397,1.999999999996,1.4269541701995243,2.036198203849813,1.4142135623716807,1.999999999996,1.4269541701995243,2.036198203849813,1.4142135623716807,1.999999999996,0.0024623382747082,0.0024119974177639,3577.369822589897,3590.163865034865,-1.3025635202620776,-1.3011020790438717,1.0,0.0,4.326049703950662,4.329732985915343,0.0093829352223043,113.21515015144716,0.0099999999999994,101.0000000000055,4.657215819376357e-29,0.0002643461869566,3554.617688153323,3545.944106416684,1.310187544190118e-32,7.454888712945264e-08,-8.230361383839635e-08,0.9999919301500888,0.0020069293646541,0.3222365397609911,0.78393801874042,0.0010577746028654,0.1698383779108064,0.0105414733060582,0.7828802441375545,0.010527249601539,0.7416723751574258,0.7416608107417476,1.1564415678178008e-05,0.0099731348112505,0.1976146000088192,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,5,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.7532276183979058,0.7532328427399854,0.7532276183979058,0.7519032382485653,36.155176451519296,36.15492568309948,-0.0002507684198178,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.0342412659434312,0.006131876288449,0.8727760997711451,0.8727760997711451,0.5414374626005352,1.611961048242181,1.0,1.0,1.6106719171279194,28.871721357452746,833.5762941423931,1.4142135623716805,28.79562960001615,829.1882840613262,1.6122034611037153,2.594264024624569,1.9999999999959983,1.4204274328891908,2.0176140921041767,1.4142135623716805,1.9999999999959983,1.4204274328891908,2.0176140921041767,1.4142135623716805,1.9999999999959983,0.0024204312266101,0.0024119974177639,3578.0591868217525,3590.163865034865,-1.2968374769264686,-1.301102079043872,1.0,0.0,4.292419556512174,4.329732985915343,0.009290025264202,114.50572017555484,0.0099999999999993,101.0000000000065,6.407593325458152e-29,0.0002713347640868,3554.6176881533456,3546.898332065145,1.8026111069027369e-32,7.649916594279262e-08,-7.070076341090164e-08,0.9999930641074272,0.0013243801493404,0.21598285533504,0.7863233534987955,0.0021125609948327,0.3445211376511728,0.0105561666387148,0.7842107925039628,0.0105278061101909,0.7420231873885405,0.7419918922358338,3.129515270661187e-05,0.0099614495499983,0.1881929999799467,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,6,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.7492187058059847,0.7492243906601778,0.7492187058059847,0.7475877527356852,35.96277075168854,35.962497878687266,-0.0002728730012719,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.0751665088660668,0.0056844208444939,0.8213249755645868,0.8213249755645868,0.5928885868070934,1.3852939554591546,1.0,1.0,1.5975793596920316,28.99367734288357,840.63332586324,1.4142135623716805,28.795629600016145,829.1882840613259,1.612203461103716,2.552259810513995,1.9999999999959983,1.4130004670288925,1.996570319823868,1.4142135623716805,1.9999999999959983,1.4130004670288925,1.996570319823868,1.4142135623716805,1.9999999999959983,0.002375078715531,0.0024119974177639,3587.5486235585786,3590.163865034865,-1.3018151178003503,-1.3011020790438717,1.0,0.0,4.267673566087273,4.329732985915344,0.0093385953309284,113.44023909359956,0.0099999999999993,101.00000000000648,8.548449426365992e-29,0.0002792479992752,3554.617688153324,3550.720501491051,2.4048857504017648e-32,7.864544651091859e-08,-7.685003681855612e-08,0.9999924123476706,0.0016309530702994,0.2869163130100139,0.781687725622028,0.0016696337038721,0.2937209875108779,0.0104704235801535,0.7800180919181559,0.0104480594422372,0.7381704842730131,0.7381489691293458,2.1515143667327763e-05,0.0098875259152306,0.1881043000030331,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,7,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.7598518133867397,0.7598582848676033,0.7598518133867397,0.7580939448981282,36.47319767364496,36.47288704256352,-0.0003106310814473,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.0571997401597883,0.0055315266825986,0.8902593327510339,0.8902593327510339,0.5239542296206466,1.6991166067990318,1.0,1.0,1.6311773664816152,28.839520174579945,831.7179239000037,1.4142135623716805,28.795629600016145,829.1882840613259,1.6122034611037157,2.6607396009218784,1.999999999995999,1.4180675928368869,2.010915697854202,1.4142135623716805,1.999999999995999,1.4180675928368869,2.010915697854202,1.4142135623716805,1.999999999995999,0.0024177856940064,0.0024119974177639,3586.9990844240338,3590.163865034865,-1.30319131897921,-1.3011020790438717,1.0,0.0,4.312759147481465,4.329732985915344,0.0093539366277593,113.78375455303758,0.0099999999999993,101.00000000000648,7.298575244781377e-29,0.000296971110773,3554.617688153334,3551.804176515354,2.0532658882291988e-32,8.361134117038274e-08,-8.745726566268981e-08,0.9999914833055156,0.0017578684886114,0.3177908359624247,0.79274152042031,0.0020588590075527,0.3722044791051309,0.0105736796806356,0.7906826614127572,0.0105462183769285,0.748958986630364,0.7489317665570493,2.7220073314682125e-05,0.009989703093089,0.1888260999694466,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,8,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.7523541391508225,0.7523599044771941,0.7523541391508225,0.7507528216907186,36.11327541490532,36.11299867923949,-0.0002767356658281,23.0,23.0,23.0,23.0,0.0,24.0,23.0,24.0,0.9583333333333334,1.0,0.0439410684572145,0.0057290808932965,0.9037695373621716,0.9037695373621716,0.5104440250095084,1.770555620364714,1.0,1.0,1.6223599268405533,29.08209394641944,845.7681883083661,1.41421356237168,28.79562960001615,829.1882840613262,1.612203461103716,2.632051732218062,1.9999999999959976,1.410790660994219,1.9903302891485044,1.41421356237168,1.9999999999959976,1.410790660994219,1.9903302891485044,1.41421356237168,1.9999999999959976,0.002353281096005,0.0024119974177639,3584.6244609285013,3590.163865034865,-1.3002248540255597,-1.301102079043872,1.0,0.0,4.238306087272168,4.329732985915343,0.009376501978969,112.84066384495355,0.0099999999999994,101.00000000000615,4.488014370376825e-29,0.0002931401970577,3554.6176881533456,3549.9583951310965,1.262587080836923e-32,8.257567115710282e-08,-7.795462228733494e-08,0.9999923370100702,0.0016013174601039,0.2795068685410987,0.7842496954735192,0.0017796457678351,0.310633730083566,0.0104803320820637,0.782470049705684,0.010456549760256,0.741325422161846,0.7413258989588156,-4.767969695729235e-07,0.0099067129384617,0.1918638000497594,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,9,,32768.0,8192.0,64.0,1.0,48.0,24.0,24.0,1.0,0.0,0.1,0.1,1.0,16.0,1.0,24.0,cross_cov,0.753231023760078,0.7532366453940457,0.753231023760078,0.7522223956497522,36.1553589789142,36.15508914048375,-0.000269838430448,24.0,23.0,23.0,24.0,-1.0,24.0,23.0,24.0,1.0,1.0,0.0064655472397444,0.0064655472397959,0.935373160531594,0.935373160531594,0.4788404018400869,1.9534131976690847,1.0,1.0,1.4206771214519864,28.40022952907111,806.5730373039228,1.414213562371681,28.79562960001615,829.1882840613262,1.6122034611037157,2.018323483417108,1.9999999999960003,1.4206771214519864,2.0183234834171024,1.414213562371681,1.9999999999960003,1.4206771214519864,2.0183234834171024,1.414213562371681,1.9999999999960003,0.0025023443508149,0.0024119974177639,3577.5548208177206,3590.163865034865,-1.297570110375009,-1.3011020790438717,1.0,0.0,4.435500141160398,4.329732985915343,0.0093807528316367,112.74536055028425,0.0099999999999994,101.00000000000615,5.805827573445817e-29,0.0002901794467395,3554.6176881533493,3547.155849718065,1.6333198343088162e-32,8.180622984542023e-08,-7.607177183079793e-08,0.999992536696134,0.0010086281103257,0.1560004239266211,0.7429646534739796,-0.0407607287941004,0.0,0.0099961541276032,0.78372538226808,0.0105445658528099,0.7429646534739796,0.742948599199909,1.6054274070587127e-05,0.0099961541276032,0.1921116000157781,,,,,,,,,,,,,,,,,,,,,,,,,
bottleneck,0,,128.0,8192.0,64.0,1.0,48.0,1.0,24.0,1.0,0.0,0.16,0.16,1.0,16.0,1.0,1.0,cross_cov,43.05427157725782,2.7655687963081044,43.05427157725782,1.3427198048505218,132.74730222278902,2066.605035708375,1933.8577334855856,21.0,1.0,1.0,1.0,0.0,24.0,24.0,24.0,0.875,1.0,0.8380587566642528,0.1805425857924917,12.35692878749616,12.35692878749616,-10.94271522512448,,1.0,0.0,1.6032200487030388,27.230572036835763,741.5040534533018,1.4142135623716794,23.51360389806476,552.8895682750864,1.4142135623716794,2.5703145245633667,1.999999999995996,0.8200017260997955,0.672402830806644,1.4142135623716794,1.999999999995996,27.230572036835763,741.5040534533018,23.51360389806476,552.8895682750864,1.0,1.0,2947.444853001832,2542.3788000337886,0.0,0.0,1.0,0.0,3.974954471624416,4.598348288548005,0.0038244006487257,528.3837494107822,0.0255999999999994,40.06250000000092,1939.8295941485,1935.3103703504269,2478.9184867724134,2467.395147816411,0.7825306094167643,0.7843536419625097,0.7837649089960343,15.567962595880136,41.7115517724073,231.034420988901,46.50320946666197,4.361526449914393,24.15788181369771,0.8732337233771399,42.14168301674757,0.7913333120905378,1.636692250481131,1.6228474797430277,0.0138447707381035,0.0307336823479839,0.0757815000251866,,,,,,,,,,,,,,,,,,,,,,,,,
bottleneck,1,,128.0,8192.0,64.0,1.0,48.0,1.0,24.0,1.0,0.0,0.16,0.16,1.0,16.0,1.0,1.0,cross_cov,42.3934440876011,3.078883457729073,42.3934440876011,1.3481807199399574,147.78640597099547,2034.8853162048529,1887.0989102338567,22.0,1.0,1.0,1.0,0.0,24.0,24.0,24.0,0.9166666666666666,1.0,0.4543055573637273,0.185766794295766,10.834181841350055,10.834181841350055,-9.419968278978374,,1.0,0.0,1.4720577496660363,27.42984312968477,752.3962941191146,1.4142135623716812,23.51360389806475,552.8895682750858,1.4142135623716812,2.166954018351833,1.999999999996001,0.9122807238680573,0.8322561191412265,1.4142135623716812,1.999999999996001,27.42984312968477,752.3962941191146,23.51360389806475,552.8895682750858,1.0,1.0,2802.338861680292,2542.3788000337886,0.0,0.0,1.0,0.0,3.72455165394082,4.598348288548009,0.0027971637404366,682.4792817212328,0.0255999999999994,40.0625000000009,1939.829594148504,1845.488719205125,2478.918486772419,2438.02265344784,0.7825306094167642,0.7569612680158011,0.7740284560379826,13.769096709775988,41.04526336766114,220.9504853828263,43.66221968505968,1.8217589001971248,9.806698269749097,0.8254988970341237,41.84046078486256,0.7910558482468122,1.5660462005420264,1.5534211544752292,0.0126250460667971,0.0296084216646979,0.0704493999946862,,,,,,,,,,,,,,,,,,,,,,,,,
bottleneck,2,,128.0,8192.0,64.0,1.0,48.0,1.0,24.0,1.0,0.0,0.16,0.16,1.0,16.0,1.0,1.0,cross_cov,42.35567585177685,2.861588402336551,42.35567585177685,1.3395624358764575,137.35624331215448,2033.072440885289,1895.7161975731349,22.0,1.0,1.0,1.0,0.0,24.0,24.0,24.0,0.9166666666666666,1.0,0.5413457437255116,0.1859471491511454,11.408248527989386,11.408248527989386,-9.994034965617706,,1.0,0.0,1.3018462768422192,24.94705877111084,622.3557413292583,1.4142135623716805,23.51360389806475,552.8895682750858,1.4142135623716805,1.6948037285279611,1.999999999995999,0.8986997646442404,0.8076612669716131,1.4142135623716805,1.999999999995999,24.94705877111084,622.3557413292583,23.51360389806475,552.8895682750858,1.0,1.0,2893.0735259778003,2542.3788000337872,0.0,0.0,1.0,0.0,4.648584939216002,4.598348288548007,0.0038133727911262,533.1011440986163,0.0255999999999992,40.062500000001286,1939.8295941485003,1894.4099174227504,2478.918486772411,2426.578594838997,0.7825306094167652,0.7806917614174554,0.7812300832147229,14.801456358011688,41.01611341590039,220.57941518942468,44.47322390047365,2.4975620009878767,13.431569197964718,0.8420267909637204,41.97566189948577,0.7947395935788159,1.7414709613587709,1.7221228055318687,0.0193481558269021,0.0329718665872076,0.071945899981074,,,,,,,,,,,,,,,,,,,,,,,,,
bottleneck,3,,128.0,8192.0,64.0,1.0,48.0,1.0,24.0,1.0,0.0,0.16,0.16,1.0,16.0,1.0,1.0,cross_cov,41.81870528031366,2.710578588965222,41.81870528031366,1.357203365921018,130.10777227033068,2007.297853455056,1877.190081184725,21.0,1.0,1.0,1.0,0.0,24.0,24.0,24.0,0.875,1.0,0.5125508974672587,0.1876609059102961,11.47555816644346,11.47555816644346,-10.06134460407178,,1.0,0.0,1.704656864995701,30.4825946262623,929.1885751490352,1.4142135623716805,23.513603898064755,552.889568275086,1.4142135623716805,2.905855027376999,1.999999999995999,1.0555764315914862,1.1142416029314155,1.4142135623716805,1.999999999995999,30.4825946262623,929.1885751490352,23.513603898064755,552.889568275086,1.0,1.0,3239.075715414512,2542.3788000337886,0.0,0.0,1.0,0.0,3.485918576748522,4.598348288548007,0.0034632202405609,572.6224077371297,0.0255999999999994,40.06250000000093,1939.829594148504,1950.2957812809825,2478.918486772417,2617.6266486721133,0.7825306094167647,0.7450626246758074,0.7171343866540318,15.427962668397738,40.46150191439264,215.6096482542489,43.04835172566897,1.544705411022548,8.231364990643995,0.8154363516947698,41.50364631464642,0.7861760224530276,1.5974404484400022,1.5802794506932638,0.0171609977467384,0.030259254050576,0.0711706000147387,,,,,,,,,,,,,,,,,,,,,,,,,
bottleneck,4,,128.0,8192.0,64.0,1.0,48.0,1.0,24.0,1.0,0.0,0.16,0.16,1.0,16.0,1.0,1.0,cross_cov,43.77716789995859,2.7319853624778947,43.77716789995859,1.3429468867184218,131.13529739893892,2101.3040591980125,1970.1687617990733,23.0,1.0,1.0,1.0,0.0,24.0,24.0,24.0,0.9583333333333334,1.0,0.8883896629905897,0.193882193498371,10.79881150925983,10.79881150925983,-9.384597946888148,,1.0,0.0,1.2278098279925658,23.5154047459191,552.9742603643945,1.4142135623716814,23.51360389806476,552.8895682750862,1.4142135623716814,1.507516973715128,1.9999999999960016,1.0783176593693036,1.1627689745076937,1.4142135623716814,1.9999999999960016,23.5154047459191,552.9742603643945,23.51360389806476,552.8895682750862,1.0,1.0,2582.3929054138835,2542.378800033789,0.0,0.0,1.0,0.0,4.67000562324937,4.598348288548008,0.0034131503451044,561.5045719198877,0.0255999999999994,40.06250000000096,1939.829594148502,1823.099387894819,2478.91848677242,2255.242729818676,0.7825306094167633,0.8083827801725797,0.8735949952302817,16.02393940363317,42.43422101324017,218.86600438939587,46.51428371444607,4.134615155158194,21.32539910217661,0.8816870577292177,42.37966855928788,0.8033146443567232,1.6362753984231142,1.6132241474492015,0.0230512509739124,0.0310159100917708,0.0739544999669306,,,,,,,,,,,,,,,,,,,,,,,,,
bottleneck,5,,128.0,8192.0,64.0,1.0,48.0,1.0,24.0,1.0,0.0,0.16,0.16,1.0,16.0,1.0,1.0,cross_cov,42.63404337044924,2.947631006575409,42.63404337044924,1.3486828237421138,141.48628831561962,2046.434081781564,1904.9477934659444,21.0,1.0,1.0,1.0,0.0,24.0,24.0,24.0,0.875,1.0,0.4422609211093595,0.1886130294510739,11.86009582447329,11.86009582447329,-10.44588226210161,,1.0,0.0,1.6810992140947814,27.82411103828965,774.181155071072,1.4142135623716805,23.51360389806476,552.8895682750862,1.4142135623716805,2.8260945676300766,1.9999999999959983,0.720368696134528,0.51893105837056,1.4142135623716805,1.9999999999959983,27.82411103828965,774.181155071072,23.51360389806476,552.8895682750862,1.0,1.0,3217.603583488778,2542.378800033789,0.0,0.0,1.0,0.0,4.156137826931984,4.598348288548007,0.0038599429304276,548.5810656704916,0.0255999999999993,40.06250000000105,1939.8295941485048,1992.255043112913,2478.9184867724184,2590.930828767701,0.7825306094167647,0.7689340915598545,0.7352368393300474,14.463833252989817,41.285360546707125,218.8892287391869,43.82966092509943,1.673163349430908,8.870878932915527,0.821363596849697,42.15649757566852,0.7900086778793185,1.7138400671428695,1.7170929668385202,-0.0032528996956506,0.0321171967170631,0.0721365000354126,,,,,,,,,,,,,,,,,,,,,,,,,
bottleneck,6,,128.0,8192.0,64.0,1.0,48.0,1.0,24.0,1.0,0.0,0.16,0.16,1.0,16.0,1.0,1.0,cross_cov,42.79976194663619,2.7114412857548023,42.79976194663619,1.354813427979873,130.14918171623052,2054.3885734385367,1924.2393917223064,21.0,1.0,1.0,1.0,0.0,24.0,24.0,24.0,0.875,1.0,0.7415183834653499,0.2031271729043973,13.125277823540408,13.125277823540408,-11.711064261168728,,1.0,0.0,1.7107706329480454,29.88396625192256,893.0514389460465,1.4142135623716805,23.51360389806475,552.8895682750858,1.4142135623716805,2.9267361585574267,1.999999999995999,0.9082628634345532,0.824941429094334,1.4142135623716805,1.999999999995999,29.88396625192256,893.0514389460465,23.51360389806475,552.8895682750858,1.0,1.0,3294.7477860271483,2542.378800033788,0.0,0.0,1.0,0.0,3.689314682607213,4.598348288548008,0.0031937695072892,624.985069169725,0.0255999999999994,40.0625000000009,1939.8295941485,2016.325541445059,2478.9184867724125,2616.754047930241,0.7825306094167644,0.7705445389641796,0.7353535550061766,15.784875066812198,41.44494851865632,204.0344869967868,45.05362590151517,2.884189653552028,14.198935633833113,0.8490788929755622,42.16943624796314,0.7947235662029135,1.6033324750532918,1.5972272575523057,0.0061052175009861,0.0302163418759206,0.0738967999932356,,,,,,,,,,,,,,,,,,,,,,,,,
bottleneck,7,,128.0,8192.0,64.0,1.0,48.0,1.0,24.0,1.0,0.0,0.16,0.16,1.0,16.0,1.0,1.0,cross_cov,42.099901592629664,2.653554672903572,42.099901592629664,1.345375138749975,127.37062429937144,2020.795276446224,1893.4246521468524,20.0,1.0,1.0,1.0,0.0,24.0,24.0,24.0,0.8333333333333334,1.0,0.4599574622861207,0.1837378935412685,10.848009726911524,10.848009726911524,-9.433796164539844,,1.0,0.0,1.5643410851594874,28.12158655666921,790.8236304642387,1.4142135623716807,23.513603898064755,552.889568275086,1.4142135623716807,2.447163030717943,1.999999999996,0.9256366105803312,0.8568031348466439,1.4142135623716807,1.999999999996,28.12158655666921,790.8236304642387,23.513603898064755,552.889568275086,1.0,1.0,3007.019307343107,2542.378800033788,0.0,0.0,1.0,0.0,3.8023892958002414,4.598348288548007,0.0035558010580973,543.9603176797028,0.0255999999999994,40.06250000000094,1939.829594148504,1902.6418458036487,2478.9184867724184,2511.1203305080007,0.7825306094167642,0.757686448828497,0.7540158984590801,15.865473593789996,40.75452645387969,221.8079551713485,43.11499927840856,1.3980515474028508,7.608945114464595,0.820003118805662,41.71694773100571,0.7934136105531239,1.6262802464500552,1.6249177694803902,0.0013624769696649,0.0309301843084783,0.075771200004965,,,,,,,,,,,,,,,,,,,,,,,,,
